2P,2PA,2PP,3P,3P%,3PA,AST,BLK,DRB,FG,FGA,FGP,FT,FTA,FTP,G,GS,MP,ORB,PTS,Player,SOS,STL,School,TOV,TRB,year,Position,eFGP,PER,WS
6.3,13.8,0.455,2.2,0.375,5.8,2.4,0.1,3.2,8.4,19.6,0.431,6.3,8.4,0.746,67,66,36.4,1.5,25.3,Trey Johnson,5.647638522,1.2,Jackson State,3.2,4.7,2009,Guard,48.7,10,10
4.3,7.1,0.607,0.2,0.316,0.7,0.8,0.5,3.3,4.5,7.8,0.579,2.8,3.7,0.746,102,39,19.7,1.1,12.1,Rui Hachimura,3.91,0.6,Gonzaga,1.2,4.4,2020,Forward,59.4,27,12.4
1.5,3.5,0.445,0.9,0.327,2.9,4.1,0.1,2.8,2.5,6.3,0.391,1.5,2,0.747,139,65,25.1,0.4,7.4,Chris Chiozza,9.99,1.4,Florida,1.6,3.2,2019,Guard,46.5,15.7,11.8
3.2,5.6,0.561,0.6,0.261,2.2,0.8,1.9,4.9,3.7,7.8,0.477,2.3,3.1,0.747,63,34,23.3,1.9,10.4,Christian Wood,3.07,0.3,UNLV,1.5,6.8,2016,Forward,51.3,23.4,6.4
2.1,3.6,0.572,2.1,0.394,5.4,3,0.7,4.2,4.2,9,0.466,1.5,2,0.748,65,65,31.9,0.8,12,Kevin Huerter,8.11,0.8,Maryland,1.9,5,2019,Guard,58.4,17.7,7.8
2.5,5.1,0.486,1,0.334,2.9,3.3,0.5,2.6,3.5,8,0.431,2.7,3.7,0.748,142,124,29.8,0.4,10.6,Keith Appling,10.35,1.1,Michigan State,2.1,3,2016,Guard,49.1,16,14.7
2.1,4.2,0.507,1.6,0.367,4.3,1.9,0.4,2.5,3.7,8.5,0.436,2.4,3.2,0.748,132,112,26.8,0.5,11.4,Darrun Hilliard,7.8,1.3,Villanova,1.6,3,2016,Guard,52.9,18.5,14.2
5.7,11.2,0.504,1.1,0.358,3,1.2,1.2,5.7,6.7,14.3,0.473,4.6,6.1,0.748,35,35,30.7,3,19.1,Jabari Parker,8.48,1.1,Duke,2.3,8.7,2015,Forward,51.1,28.4,5.5
5,10,0.495,0.9,0.288,3.2,1.8,1.5,7.6,5.9,13.2,0.446,4.3,5.8,0.749,33,33,33.5,2.2,17,Henry Ellenson,5.57,0.8,Marquette,2.4,9.7,2017,Forward,48,20.9,4
3.4,7.3,0.474,0.9,0.329,2.9,2.2,0.2,2.9,4.4,10.1,0.433,3.6,4.8,0.749,130,129,30.9,1.5,13.3,Marcus Georges-Hunt,7.08,0.9,Georgia Tech,1.7,4.5,2017,Forward,47.9,18.8,14.6
2,4.1,0.501,0.3,0.318,1,0.5,0.9,2.3,2.4,5.1,0.464,1.9,2.5,0.749,105,27,18.4,1.3,7,Chris Hunter,7.05,0.5,Michigan,1.5,3.5,2010,Forward,49.6,6.9,6.9
0.2,0.4,0.5,0.1,0.333,0.3,0.1,0,0.3,0.3,0.7,0.429,0.2,0.3,0.75,29,0,2,0,0.9,Alan Williams,9.69,0.1,Wake Forest,0,0.4,2016,Guard,50,0.2,0.2
1.1,2.6,0.419,0.8,0.329,2.3,0.4,0.4,1.9,1.8,4.9,0.377,0.7,1,0.75,33,12,14.8,0.7,5.2,Jared Cunningham,2.12,0.4,Cleveland State,0.7,2.6,2013,Forward,45.4,1,1
4.7,9.2,0.514,0.7,0.289,2.4,4.4,0.2,2.9,5.4,11.6,0.467,2.8,3.7,0.75,101,99,32.7,0.8,14.3,Armon Johnson,1.28,0.8,Nevada,2.7,3.7,2011,Guard,49.7,9.3,9.3
3.6,6.2,0.581,2.2,0.478,4.6,2.6,0.4,3.4,5.8,10.8,0.537,2.4,3.2,0.75,5,5,27.8,0.4,16.2,Darius Garland,7.79,0.8,Vanderbilt,3,3.8,2020,Guard,63.9,23.6,0.5
3.6,7.2,0.498,1.4,0.337,4.2,4,0.4,2.5,5,11.4,0.439,4.8,6.4,0.751,130,128,33.8,0.4,16.2,Deonte Burton,2.59,1.3,Nevada,2.2,2.9,2019,Guard,50.1,21.7,17.2
3.5,7.3,0.488,1.4,0.295,4.6,4.5,0.6,4.4,4.9,11.9,0.413,5.5,7.3,0.751,64,63,33.1,1.5,16.6,Marcus Smart,7.53,2.9,Oklahoma State,3,5.9,2015,Guard,47,25.4,11
3.7,6.8,0.55,0.9,0.355,2.4,2.1,0.9,5.3,4.6,9.2,0.498,2.8,3.8,0.751,64,38,32.5,1.9,12.8,Otto Porter,7.64,1.5,Georgetown,1.3,7.1,2014,Forward,54.5,24.4,12
1,2.2,0.465,0.8,0.434,1.8,0.7,0.1,0.9,1.8,4,0.451,0.7,1,0.752,109,26,13.9,0.3,5.1,Gary Clark,7.64,0.6,Wake Forest,0.8,1.1,2019,Guard,54.8,16.80326241,3.2
1.5,2.8,0.541,0.8,0.353,2.3,1,0.2,2.1,2.3,5.1,0.457,1.6,2.1,0.752,95,63,20.2,0.7,7.1,Reggie Hearn,7.17,0.6,Northwestern,1.2,2.8,2018,Guard,53.6,15.7,4.6
1.9,4.1,0.481,1,0.357,2.8,1.8,0.9,2.7,2.9,6.8,0.43,2,2.7,0.752,98,44,24.1,0.8,8.9,Justin Anderson,6.64,0.6,Virginia,1.3,3.5,2016,Guard,50.3,19.5,10.8
3,5.9,0.504,2.3,0.339,6.9,1.5,0.4,4.8,5.3,12.7,0.415,2.9,3.9,0.752,64,60,33,1.3,15.8,Kentavious Caldwell-Pope,7.02,1.9,Georgia,1.6,6.1,2014,Guard,50.7,24,9.6
2.3,4.5,0.512,1.6,0.371,4.4,1.2,0.3,2.5,3.9,8.9,0.442,1.2,1.6,0.753,114,80,26.4,0.8,10.8,Jabari Bird,6.95,0.5,California,1.2,3.3,2018,Guard,53.4,15.7,9.4
2.3,4.3,0.527,1.9,0.367,5.2,3.3,0.4,3.3,4.2,9.6,0.439,1.9,2.5,0.753,65,48,31.7,0.9,12.2,Patrick McCaw,3.28,2,UNLV,1.9,4.2,2017,Guard,53.9,18.7,7.6
2.5,4.9,0.513,1,0.348,2.8,2,0.2,1.5,3.5,7.7,0.453,1.8,2.3,0.753,71,0,20.4,0.4,9.7,Dion Waiters,8.4,1.5,Syracuse,1.1,1.9,2013,Guard,51.6,23.3,7.1
0.9,1.6,0.547,0.6,0.324,1.9,0.5,0.3,0.9,1.5,3.5,0.425,0.7,1,0.753,93,38,14.8,0.5,4.3,Jordan Hamilton,-6.72,0.3,Lehigh,0.7,1.4,2012,Forward,51.4,16.80326241,3.3
4.8,9.6,0.497,0.7,0.303,2.2,1.3,0.9,5.3,5.4,11.8,0.46,3.8,5,0.753,34,33,29.2,2,15.3,Tobias Harris,8.73,0.7,Tennessee,1.8,7.3,2012,Forward,48.9,23.8,4.4
3.4,6.4,0.527,1.2,0.351,3.5,3.5,0.5,3,4.6,9.9,0.465,2.3,3,0.753,99,52,28,1.4,12.7,Reggie Jackson,7.25,0.8,Boston College,2.1,4.4,2012,Guard,52.7,16.80326241,10.8
4.5,8.8,0.509,1,0.325,3.1,6.5,0.5,3.5,5.5,11.8,0.461,4.7,6.3,0.754,37,37,34.8,0.8,16.6,John Wall,6.82,1.8,Kentucky,4,4.3,2011,Guard,50.3,6.3,6.3
2.4,5,0.476,1.7,0.377,4.4,2.5,0.9,3,4,9.4,0.429,2,2.7,0.755,105,80,29.1,1.3,11.7,Jacob Evans,4.75,1.1,Cincinnati,1.3,4.3,2019,Guard-Forward,51.8,20.3,15.1
4.7,9.5,0.493,0.5,0.403,1.1,1,1.6,4.3,5.1,10.6,0.483,4,5.4,0.755,128,97,27.9,2.6,14.7,Yante Maten,9.05,0.4,Georgia,1.9,6.9,2019,Forward,50.5,24.2,15.6
2.8,5.1,0.551,0.4,0.409,1.1,0.6,1,3.8,3.2,6.2,0.526,2,2.7,0.755,138,94,20,1.5,8.9,Adreian Payne,10.35,0.6,Michigan State,1.4,5.3,2015,Center,56.2,22.9,13.2
2.6,5.3,0.492,0.5,0.413,1.2,0.8,0.2,3.3,3.1,6.6,0.477,1.1,1.4,0.755,103,76,24.8,1.7,7.9,David Wear,5.647638522,0.6,UCLA,1,5,2015,Forward,51.3,14.6,8.1
2.8,5.8,0.48,2,0.357,5.6,3.3,0.1,3.4,4.8,11.4,0.419,2.6,3.4,0.755,108,107,31.2,0.8,14.1,Shelvin Mack,4.05,1.1,Butler,2.2,4.2,2012,Guard,50.7,16.80326241,13.8
4.6,8,0.57,1.5,0.376,3.9,3.7,0.4,4.1,6,11.9,0.506,5.4,7.2,0.755,69,68,35,1.3,19,James Harden,7.05,1.9,Arizona State,3,5.4,2010,Guard,56.8,13.8,13.8
3.9,8.1,0.479,2.7,0.411,6.6,5,0.3,4.7,6.6,14.7,0.449,3.4,4.5,0.756,35,34,33.9,1,19.3,D'Angelo Russell,7.37,1.6,Ohio State,2.9,5.7,2016,Guard,54.1,26.6,6.8
5.5,9.3,0.594,0,0,0,1.3,1.2,4.7,5.5,9.4,0.592,5,6.6,0.756,72,72,29,2.6,16.1,Cody Zeller,8.09,1.2,Indiana,2,7.3,2014,Forward,59.2,30.6,14.1
2.9,4.8,0.591,1.1,0.338,3.4,1.7,0.5,3.6,4,8.2,0.487,2.3,3.1,0.756,110,82,29.2,1.5,11.4,Eric Paschall,5.647638522,0.7,Villanova,1.7,5.1,2020,Forward,53.5,17.8,14.2
4.6,8.8,0.52,0.7,0.388,1.8,1.6,1.9,5.7,5.2,10.5,0.498,3.6,4.8,0.757,66,60,32.3,1.9,14.8,Maurice Ndour,-0.36,0.8,Ohio,2.7,7.6,2017,Forward,53,21.7,7.2
3,7.8,0.387,2.1,0.359,5.8,4.5,1.1,3,5.1,13.6,0.375,3.5,4.6,0.757,56,52,30.5,0.7,15.8,Isaiah Whitehead,7.92,1.3,Seton Hall,3.4,3.7,2017,Guard,45.2,18.8,5.3
1.9,3.3,0.572,1.1,0.435,2.4,0.7,0.6,2.6,2.9,5.7,0.514,0.8,1.1,0.757,136,67,18.3,1.2,7.7,Erik Murphy,7.22,0.4,Florida,1,3.7,2014,Forward,60.6,21.3,12.1
2.1,4.9,0.429,1.2,0.347,3.3,5.9,0.1,2.3,3.2,8.2,0.395,2.1,2.7,0.757,99,81,29.7,0.6,9.7,Phil Pressey,6.06,2,Missouri,2.7,3,2014,Guard,46.6,17.7,10
1.5,3.8,0.384,1.3,0.362,3.6,2.2,0,1.8,2.8,7.4,0.373,1.1,1.4,0.757,26,11,20.4,0.4,7.9,Josh Selby,7.62,0.8,Kansas,2,2.2,2012,Guard,46.1,11.9,1.3
6.8,11.9,0.57,1.4,0.52,2.8,1,2.7,7.4,8.2,14.7,0.561,3.1,4.1,0.757,9,9,29.8,2.1,21,Bol Bol,6.13,0.8,Oregon,2,9.6,2020,Center,61,37.5,1.8
2.1,4.3,0.48,2,0.398,5,1.8,0,1.6,4,9.3,0.436,1.7,2.2,0.758,131,96,24.5,0.4,11.8,Jonathan Gibson,0.16,1,New Mexico State,1.6,1.9,2017,Guard,54.3,9.5,9.5
3.5,6.6,0.527,1.8,0.366,4.8,3.8,0.1,3.2,5.2,11.4,0.459,5.7,7.5,0.758,34,34,33.3,0.7,17.9,Elliot Williams,5.647638522,1.3,Memphis,2.9,4,2012,Guard,52.1,6.6,6.6
4.8,9.1,0.525,0.5,0.362,1.5,4.1,0.7,5.3,5.3,10.6,0.502,3.8,5,0.758,101,94,32.8,1.5,15,Evan Turner,7.86,1.6,Ohio State,3.5,6.8,2011,Guard,52.7,16.1,16.1
2.7,5.9,0.464,2,0.404,4.8,3.5,0.2,2.4,4.7,10.7,0.437,2.2,2.9,0.758,101,83,32,0.5,13.5,JamesOn Curry,7.56,1,Oklahoma State,2.8,2.9,2010,Guard,52.8,9.6,9.6
5,9.2,0.54,0.3,0.291,1,2.1,1.5,4,5.3,10.2,0.516,4.8,6.4,0.758,104,101,28.9,2.5,15.7,Grant Williams,10.15,0.9,Tennessee,2.1,6.5,2020,Forward,53,25.7,15.7
4.6,8.6,0.538,0.4,0.298,1.4,1.5,0.5,5.8,5,10,0.504,2.7,3.6,0.758,67,55,27.9,2.1,13.2,Jalen McDaniels,3.19,1,San Diego State,1.8,7.9,2020,Forward,52.5,21.9,8.4
3,5.8,0.524,1.3,0.378,3.3,2.3,0.3,3.3,4.3,9.1,0.47,2.7,3.6,0.759,135,98,27.6,1.4,12.6,Jamel Artis,8.68,0.5,Pitt,1.9,4.6,2018,Forward,53.9,19.9,13.2
2,3.8,0.53,1.4,0.362,3.9,1.1,0.8,3.7,3.4,7.7,0.445,1.9,2.6,0.759,141,115,27.9,1.1,10.2,Jake Layman,7.17,0.9,Maryland,1.4,4.8,2017,Forward,53.6,17.3,14.4
2.8,5.7,0.498,1.4,0.381,3.7,1.4,0.3,3,4.2,9.3,0.452,1.9,2.5,0.759,135,100,27.4,1.9,11.7,Rodney McGruder,8.19,0.9,Kansas State,1.3,4.8,2017,Guard,52.7,20,16.5
1.1,2,0.553,0,0,0,0.8,1,1.6,1.1,2,0.545,0.5,0.6,0.759,95,7,10,0.7,2.7,Greg Stiemsma,7.63,0.2,Wisconsin,0.7,2.3,2012,Center,54.5,8.3,8.3
2.2,3.9,0.561,2.2,0.384,5.8,1.7,0.1,2.5,4.4,9.7,0.456,3,3.9,0.76,73,69,29.8,0.3,14.1,Jordan Sibert,5.647638522,1.3,Dayton,1.5,2.8,2019,Guard,53.8,18.1,10.5
4.2,7.9,0.537,0.9,0.376,2.3,2.4,0.5,8.2,5.1,10.2,0.501,3.3,4.4,0.76,69,69,29.2,2.2,14.4,Caleb Swanigan,8.12,0.4,Purdue,3,10.4,2018,Forward,54.3,21.5,9
3.3,7.4,0.449,1.4,0.345,3.9,2.8,0.1,2,4.7,11.3,0.413,3.7,4.8,0.76,133,80,24.3,0.7,14.3,Russ Smith,7.79,1.9,Louisville,2.4,2.7,2015,Guard,47.3,23.5,17.1
3.6,6.7,0.538,0.1,0.167,0.4,0.7,1.1,4.5,3.6,7.1,0.515,2.4,3.2,0.76,114,74,22.6,2,9.8,Shayne Whittington,-0.97,0.5,Western Michigan,1.3,6.5,2015,Center,52,23.4,11.7
2.3,6.1,0.38,1.5,0.326,4.6,1.6,0.6,3,3.8,10.7,0.357,1.9,2.5,0.76,128,114,29.1,1.3,11,Mychel Thompson,1.05,1.1,Pepperdine,1.7,4.3,2012,Forward,42.7,16.80326241,5.1
2.9,6.2,0.471,1.3,0.42,3,4,0.1,2.9,4.2,9.2,0.454,3.3,4.4,0.761,145,113,30,0.5,13,Frank Mason,11.74,1.1,Kansas,1.9,3.4,2018,Guard,52.4,19.6,19.2
3.8,7.5,0.503,0.9,0.324,2.7,0.9,0.7,3.8,4.7,10.2,0.455,3.6,4.8,0.761,69,56,27.9,2.5,13.8,Ben Bentil,8.98,0.6,Providence,1.6,6.3,2017,Forward,49.9,20.5,7.7
4.8,8.4,0.568,0,0.33221216,0,0.4,1.6,3.2,4.8,8.4,0.568,2.9,3.8,0.761,35,22,23.1,2.2,12.5,Diamond Stone,8.31,0.5,Maryland,1.5,5.4,2017,Center,56.8,26.6,4.1
3.8,8.9,0.432,1.9,0.4,4.8,3.4,0.3,3.687894073,5.7,13.6,0.421,3.5,4.6,0.761,127,67,33.6,1.52295082,16.9,Chris Smith,7.54,1.5,UConn,2.3,2.9,2014,Guard,49,0,0
2.9,4.4,0.669,1.7,0.406,4.2,2,0.8,6.2,4.6,8.6,0.541,2.2,2.9,0.761,128,97,29.4,1.6,13.2,Dylan Windler,-2.32,1,Belmont,1.6,7.8,2020,Forward-Guard,64,23,18.8
2,4.6,0.438,1.1,0.338,3.3,3.8,0.2,3.1,3.2,8,0.397,2.2,2.8,0.762,137,102,29.1,0.5,9.6,Troy Caupain,5.1,1.1,Cincinnati,1.6,3.6,2019,Guard,46.7,16.9,15.7
2.4,5.4,0.44,1.7,0.373,4.6,4.4,0.2,3.3,4.1,9.9,0.409,2.3,3,0.762,64,48,28.3,0.5,12.1,Jaylen Hands,6.82,1.2,UCLA,2.5,3.8,2020,Guard,49.5,17.1,5
2.9,6.8,0.43,1.4,0.365,3.9,2.1,0.2,2.3,4.4,10.8,0.406,2.9,3.8,0.763,134,131,31.6,0.7,13.1,Jared Terrell,3.85,1.3,Rhode Island,1.7,3,2019,Guard,47.3,15.4,13.8
4.8,8.7,0.553,1.4,0.375,3.6,3.1,0.5,4,6.2,12.3,0.5,2.5,3.2,0.763,138,126,29.8,1.2,16.1,Georges Niang,8.83,0.7,Iowa State,2.3,5.2,2017,Forward,55.6,21.5,16.5
3,5.1,0.58,0.7,0.369,1.9,1.3,1.1,3.4,3.7,7,0.522,2.1,2.7,0.763,144,79,20.4,1.3,10.1,Frank Kaminsky,9.61,0.5,Wisconsin,0.8,4.6,2016,Center,57.3,29.6,19.1
2.8,6.1,0.454,1,0.311,3.1,3.1,0.3,3.4,3.7,9.2,0.405,2.6,3.5,0.763,139,130,28.8,1.1,11.1,Toure' Murry,2.35,1.3,Wichita State,2.4,4.5,2014,Guard,45.8,16.80326241,13.8
0.6,1.2,0.506,2.2,0.374,5.9,2.7,0.2,2.2,2.8,7.1,0.396,0.9,1.2,0.763,127,65,24.4,0.4,8.8,Andy Rautins,7.83,1.4,Syracuse,1.7,2.6,2011,Guard,55.2,10.2,10.2
3,5.6,0.529,1.7,0.383,4.5,2.7,0.5,3.4,4.7,10.1,0.464,2.4,3.1,0.763,67,67,29.9,0.6,13.5,Nickeil Alexander-Walker,7.25,1.4,Virginia Tech,2.2,4,2020,Guard,54.9,19.7,7.9
4.5,7.4,0.603,0.1,0.308,0.2,1.4,1.6,6.5,4.5,7.6,0.595,2.9,3.8,0.763,64,53,26.4,2.3,12,Bruno Fernando,9.02,0.5,Maryland,2.3,8.7,2020,Forward,59.9,25.1,8.3
3,6.1,0.501,1.4,0.387,3.6,1.3,0.4,4.1,4.4,9.7,0.458,1.6,2.1,0.763,132,95,24.9,1.3,11.9,Admiral Schofield,9.58,0.7,Tennessee,1.4,5.3,2020,Guard-Forward,53,18.8,12.2
2.9,5.5,0.528,1.7,0.364,4.6,1.2,0.7,3.5,4.6,10.1,0.453,1.4,1.8,0.764,69,39,24.4,1.1,12.3,Terrence Ross,6.51,0.9,Washington,1.4,4.7,2013,Guard,53.6,21.1,7.4
3.8,7,0.536,2.1,0.376,5.5,1.4,0.4,2.3,5.8,12.5,0.466,2.5,3.3,0.764,122,60,25.8,1.5,16.2,Jermaine Taylor,0.56,0.9,UCF,2.2,3.9,2010,Guard,54.8,14.6,14.6
6.1,12.3,0.491,0.1,0.143,0.4,1.1,1.9,4.8,6.1,12.7,0.48,3.7,4.9,0.764,53,43,28,2.3,16,Brook Lopez,8,0.5,Stanford,2.1,7.1,2009,Forward,48.2,7.9,7.9
2,4.1,0.491,0.9,0.37,2.5,1.5,1.3,4,3,6.7,0.445,2.2,2.8,0.765,112,93,26,0.7,9,Malcolm Miller,-3.57,0.8,Holy Cross,1.6,4.8,2018,Forward,51.5,18,9.1
3.5,8.1,0.429,0.9,0.353,2.5,5.5,0.2,2.6,4.4,10.6,0.411,3.4,4.4,0.765,34,34,35.7,0.8,12.9,Tyler Ennis,7.25,2.1,Syracuse,1.7,3.4,2015,Guard,45.3,21.3,5.5
3.9,7.9,0.488,0.6,0.295,2.1,2,1.2,3.3,4.5,10,0.447,2.5,3.3,0.765,82,70,25.3,1.5,12.1,Joe Alexander,7.04,0.6,West Virginia,1.8,4.8,2009,Guard,47.8,9.5,9.5
3,5.8,0.516,0.9,0.313,2.8,0.9,1.9,3,3.9,8.6,0.45,2.4,3.2,0.767,94,61,24.3,1.8,11,K.J. McDaniels,4.6,0.9,Clemson,1.5,4.8,2015,Forward,50.1,25.1,10.7
2.4,4.4,0.545,1.6,0.419,3.9,3.8,0.4,2.5,4,8.3,0.486,2.5,3.2,0.767,110,96,28.5,0.3,12.2,Mario Chalmers,7.56,2.6,Kansas,2.4,2.8,2009,Guard,58.4,18.5,18.5
5.1,8.3,0.611,0.7,0.354,2.1,1.9,1.4,7,5.8,10.4,0.559,5.1,6.6,0.767,39,38,29.6,3.6,17.5,Kevin Love,7.71,0.7,UCLA,2,10.6,2009,Center,59.5,11.3,11.3
3.8,7.3,0.527,1.3,0.366,3.7,2.3,0.3,3,5.2,11,0.473,1.6,2.1,0.767,69,66,31.2,1.6,13.3,Sonny Weems,7.74,1.3,Arkansas,2.7,4.6,2009,Forward,53.4,7.4,7.4
2.9,5.8,0.494,1.1,0.321,3.3,2,0.2,3,3.9,9.1,0.431,2.4,3.1,0.768,87,72,26,1.5,11.3,Khris Middleton,7.42,1,Texas A&M,2,4.6,2013,Forward,48.9,19.6,8.8
4.4,8.3,0.528,0.4,0.327,1.2,1.7,0.3,3.2,4.8,9.5,0.503,3.1,4.1,0.768,136,102,27.3,2.4,13.1,Quincy Pondexter,7.55,0.8,Washington,1.9,5.6,2011,Forward,52.4,16.4,16.4
6.1,11.4,0.532,2.3,0.386,5.9,2.4,0.5,3.687894073,5.9,12,0.49,3.1,4,0.768,138,75,29.2,1.52295082,15.3,Reggie Williams,6.58,1.5,Georgetown,2.3,6.4,2010,(Silk),52.17060976,0,0
4.7,9,0.526,0.9,0.353,2.6,1.7,0.7,6,5.6,11.6,0.487,3.4,4.4,0.768,123,119,31.7,1.8,15.6,Jarrell Brantley,-1.6,1.2,College of Charleston,2.6,7.9,2020,Forward,52.7,22.7,16.2
5.1,8.7,0.582,1.4,0.314,4.5,4.4,0.1,4.1,6.5,13.3,0.49,4.1,5.4,0.769,68,67,32.5,1,18.5,Brandon Goodwin,5.647638522,1.3,Florida Gulf Coast,2.5,5,2019,Guard,52.3,19.9,13.3
2.8,5.9,0.475,1.6,0.343,4.6,1.8,0.9,2.6,4.4,10.4,0.417,3.1,4,0.769,114,74,27.1,0.7,13.3,Jordan McRae,7.3,0.6,Tennessee,2,3.3,2016,Guard,49.2,20,12
2,4.3,0.466,0.3,0.274,1.1,3,0.2,2.5,2.3,5.5,0.426,1.8,2.4,0.769,127,65,23.3,0.8,6.8,Briante Weber,4,2.9,VCU,1.5,3.3,2016,Guard,45.5,20.4,13.4
0.7,1.4,0.508,1.6,0.407,4,0.5,0.1,1.4,2.3,5.4,0.433,0.9,1.1,0.769,142,25,17.4,0.2,7.1,Andre Dawkins,8.6,0.4,Duke,0.6,1.6,2015,Guard,58.4,15.8,9.5
3,5.6,0.541,1.7,0.339,5,2.2,0.8,5.4,4.7,10.6,0.445,3.6,4.7,0.769,37,37,34.2,1.4,14.8,Bradley Beal,7.33,1.4,Florida,2.1,6.7,2013,Guard,52.5,22,5.7
2.6,5.7,0.459,2.2,0.361,6.1,3.4,0.1,1.9,4.8,11.9,0.408,3.9,5.1,0.77,135,115,29.5,0.5,15.8,Jacob Pullen,7.93,1.6,Kansas State,2.6,2.4,2018,Guard,50.2,16.80326241,17.8
2.3,4.9,0.456,1.3,0.401,3.2,2.7,0.2,3.2,3.6,8.2,0.434,2,2.6,0.77,103,70,26.4,0.4,10.4,Caris LeVert,9.3,0.9,Michigan,1.3,3.5,2017,Guard,51.4,19.3,10
3.3,6.2,0.527,0.4,0.269,1.4,0.7,0.5,3,3.6,7.6,0.478,2.1,2.8,0.77,36,0,18.2,1.6,9.8,Nassir Little,11.35,0.5,UNC,1.3,4.6,2020,Forward,50.4,20,2.7
3.2,7.5,0.42,1.4,0.339,4,3,0.6,3.6,4.5,11.5,0.392,4.3,5.6,0.771,132,132,31.8,1.6,14.7,Sindarius Thornwell,7.8,1.5,South Carolina,2.5,5.2,2018,Guard,45.1,19.2,16.1
1,2,0.491,0.3,0.333,0.8,0.6,0,1.7,1.3,2.8,0.448,0.5,0.7,0.771,52,8,15,0.9,3.3,Brandon Jennings,-0.63,0.5,Fort Wayne,0.6,2.6,2010,Forward,49.3,0.6,0.6
4.5,8.9,0.51,2.5,0.382,6.7,1.8,0.3,3.5,7.1,15.6,0.455,3.7,4.8,0.771,66,65,32.7,2,20.4,Marcus Thornton,4.46,1.5,LSU,2,5.5,2010,Guard,53.7,10.9,10.9
4.5,8.1,0.552,0.4,0.35,1.1,1,1.2,5.1,4.9,9.2,0.528,2.9,3.8,0.772,125,82,25.1,2.1,13.1,Bonzie Colson,8.58,1,Notre Dame,1,7.2,2019,Forward,54.9,29.1,17.4
3.9,7.5,0.526,2.6,0.38,6.9,1.7,0.1,3.9,6.6,14.4,0.456,4.3,5.6,0.772,33,31,31.9,1.1,20.1,Zach Lofton,5.647638522,1.1,New Mexico State,2.2,5,2019,Guard,48.1,19.8,11.1
2.9,7.1,0.409,1.3,0.337,3.9,4.2,0.4,7.3,4.2,10.9,0.384,2,2.6,0.772,71,71,31.6,1,11.7,Daniel Hamilton,5.25,1,UConn,2.3,8.3,2018,Guard,44.3,18.5,8.1
3.5,5.8,0.599,0.9,0.342,2.5,4.2,0.1,2.9,4.4,8.4,0.521,2.3,3,0.772,120,101,31.6,1.6,11.9,Aaron Jackson,1.48,1.4,Duquesne,2.3,4.5,2018,Guard,57.3,11.4,11.4
3.1,6.8,0.447,1.2,0.331,3.5,2.4,0.1,3.3,4.2,10.3,0.408,2.4,3.1,0.772,73,45,26.8,1,12,Terry Rozier,6.89,1.5,Louisville,1.4,4.3,2016,Guard,46.3,20.6,9.5
2.6,6.6,0.39,1.3,0.38,3.3,0.7,0.3,2.7,3.8,9.9,0.387,1.8,2.4,0.772,39,29,26.5,1.4,10.8,Malcolm Thomas,-4.25,1.1,Louisiana-Monroe,1.7,4.1,2012,Forward,45,1.3,1.3
1.8,4.6,0.394,2.5,0.333,7.4,1.9,0.6,3.1,4.3,12,0.356,2.4,3.2,0.772,36,35,29.7,0.6,13.5,Cam Reddish,11.97,1.6,Duke,2.7,3.7,2020,Forward,45.9,13.6,3
8.1,16,0.507,1.8,0.385,4.6,1.9,1,3.687894073,9.9,20.7,0.479,5.9,7.7,0.773,62,62,35.1,1.52295082,27.5,Glenn Robinson,9.77,1.8,Purdue,3.9,9.7,2015,(Big Dog),52.3,16.80326241,10.29525547
3.7,7.7,0.479,1.8,0.363,5,2,0.7,4.4,5.5,12.7,0.433,3.4,4.3,0.773,148,147,33,2.4,16.2,Kyle Singler,8.97,1.1,Duke,2.1,6.9,2013,Forward,50.4,16.80326241,25.7
3.3,6.4,0.525,0.3,0.383,0.9,1.7,0.5,3.1,3.7,7.2,0.508,4.3,5.6,0.773,106,69,29.6,2.3,12,Jimmy Butler,8.21,1.1,Marquette,1,5.5,2012,Guard,53.1,16.80326241,15.9
5.2,10.3,0.501,2.3,0.391,5.8,2.9,0.2,3.8,7.4,16.1,0.462,3.4,4.4,0.773,35,34,32.8,1,20.5,Jordan Crawford,5.647638522,1.3,Xavier,2.4,4.7,2011,Guard,52.3,8.2,8.2
3.4,6.3,0.541,0.9,0.419,2.3,1.6,0.5,3.1,4.4,8.5,0.509,2.8,3.6,0.773,71,38,26.6,1.3,12.4,De'Andre Hunter,9.61,0.6,Virginia,1.2,4.4,2020,Guard,56.4,24,11
3.6,7.1,0.5,1.5,0.392,3.9,0.8,0.5,4.3,5.1,11,0.462,3.1,4.1,0.773,37,37,29.6,1.2,14.8,Ignas Brazdeikis,10.55,0.7,Michigan,1.2,5.4,2020,Forward,53.1,21.4,5.5
3.8,7.4,0.509,1.5,0.341,4.5,1.4,0.3,4.5,5.3,11.9,0.445,3.4,4.4,0.774,37,37,32.4,0.9,15.6,Kevin Knox,10.73,0.8,Kentucky,2.3,5.4,2019,Forward,51,17,4
3.2,7.2,0.445,0.5,0.31,1.8,4.7,0.1,3,3.8,9,0.418,3.4,4.3,0.774,135,113,30.6,0.9,11.4,Tim Frazier,8.41,1.5,Penn State,2.6,3.9,2015,Guard,44.9,18.8,12.3
