year,id,Age,G,FG%,3P%,FT%,PS/G,TRB/G,AST/G,STL/G,BLK/G,TOV/G
2015,mcderdo01,23,341,0.45899999999999996,0.40399999999999997,0.825,7.8,2.1,0.8,0.19941348973607037,0.10557184750733138,0.6041055718475073
2015,mcgarmi01,22,52,0.527,0.0,0.58,4.4,3.5,0.3,0.3269230769230769,0.34615384615384615,0.7307692307692307
2015,mcneaje01,27,6,0.273,0.5,1.0,1.5,0.5,0.3,0.5,0.16666666666666666,0.8333333333333334
2015,millsel01,27,69,0.327,0.27899999999999997,0.679,4.2,2.8,1.1,0.9130434782608695,0.2753623188405797,1.1304347826086956
2015,mirotni01,23,319,0.423,0.359,0.8079999999999999,12.3,5.9,1.3,0.7523510971786834,0.7147335423197492,1.1943573667711598
2015,moreler01,23,83,0.537,1.0,0.39399999999999996,1.9,3.7,1.0,0.3855421686746988,0.6746987951807228,0.6024096385542169
2015,napiesh01,23,289,0.39299999999999996,0.354,0.812,6.4,1.7,2.0,0.7508650519031141,0.12802768166089964,1.1211072664359862
2015,noelne01,20,300,0.523,0.25,0.631,8.2,6.5,1.2,1.3766666666666667,1.3666666666666667,1.43
2015,noguelu01,22,141,0.632,0.265,0.64,3.2,2.8,0.5,0.6312056737588653,1.0212765957446808,0.5319148936170213
2015,nurkiju01,20,310,0.491,0.071,0.6659999999999999,11.6,8.0,1.9,0.8419354838709677,1.2903225806451613,2.0483870967741935
2015,obryajo01,21,147,0.402,0.36,0.6629999999999999,3.5,2.4,0.5,0.21768707482993196,0.1292517006802721,0.5238095238095238
2015,papanko01,24,69,0.354,0.297,0.688,3.6,2.3,1.5,0.6086956521739131,0.2608695652173913,1.1014492753623188
2015,parkeja01,19,247,0.491,0.337,0.7390000000000001,15.1,5.7,2.1,0.8947368421052632,0.38866396761133604,1.8299595141700404
2015,paynead01,23,107,0.406,0.254,0.68,4.0,2.9,0.6,0.4205607476635514,0.2523364485981308,0.8411214953271028
2015,paytoel01,20,342,0.45399999999999996,0.302,0.63,11.1,4.4,6.6,1.304093567251462,0.347953216374269,2.4502923976608186
2015,poweldw01,23,331,0.5529999999999999,0.298,0.75,7.5,4.5,0.9,0.6555891238670695,0.4561933534743202,0.6374622356495468
2015,randlju01,20,311,0.502,0.307,0.722,15.4,8.9,2.7,0.6334405144694534,0.5016077170418006,2.392282958199357
2015,robingl02,21,219,0.439,0.361,0.726,4.4,2.1,0.6,0.4155251141552511,0.1780821917808219,0.4063926940639269
2015,rudezda01,28,146,0.424,0.373,0.774,3.3,0.6,0.6,0.21232876712328766,0.04794520547945205,0.4726027397260274
2015,sampsja02,21,173,0.45,0.257,0.672,5.5,2.7,0.8,0.42196531791907516,0.48554913294797686,0.9132947976878613
2015,smartma01,20,341,0.37200000000000005,0.31,0.764,9.3,3.5,3.9,1.5513196480938416,0.3548387096774194,1.7038123167155426
2015,smithru01,23,27,0.319,0.188,0.769,2.0,0.6,0.7,0.2962962962962963,0.037037037037037035,0.7037037037037037
2015,stausni01,21,335,0.389,0.353,0.8140000000000001,6.8,2.1,1.5,0.41492537313432837,0.23880597014925373,1.0119402985074626
2015,stockda01,23,6,0.444,0.6,0.7,3.0,0.3,1.5,0.3333333333333333,0.0,0.8333333333333334
2015,stokeja01,21,28,0.581,0.4242836158192093,0.531,2.4,1.4,0.3,0.25,0.17857142857142858,0.25
2015,vonleno01,19,299,0.45299999999999996,0.316,0.6829999999999999,5.1,5.4,0.8,0.4214046822742475,0.43478260869565216,0.8160535117056856
2015,warretj01,21,261,0.49700000000000005,0.34,0.7659999999999999,14.4,4.1,1.1,0.946360153256705,0.5134099616858238,0.9693486590038314
2015,wearda01,24,2,0.0,0.0,0.4242836158192093,0.0,1.0,0.5,0.0,0.0,0.0
2015,weartr01,24,68,0.38799999999999996,0.364,0.8240000000000001,4.0,2.1,0.7,0.27941176470588236,0.23529411764705882,0.6029411764705882
2015,whittsh01,23,27,0.45299999999999996,0.125,0.76,2.5,1.5,0.3,0.2222222222222222,0.1111111111111111,0.37037037037037035
2015,wiggian01,19,400,0.44,0.332,0.735,19.4,4.3,2.2,1.0175,0.5625,2.055
2015,wilcocj01,24,66,0.37,0.33299999999999996,0.813,2.0,0.5,0.5,0.22727272727272727,0.06060606060606061,0.2727272727272727
2015,youngja01,19,95,0.36700000000000005,0.27699999999999997,0.563,2.3,1.0,0.3,0.25263157894736843,0.05263157894736842,0.15789473684210525
2014,adamsst01,20,467,0.588,0.0,0.5529999999999999,9.7,7.4,1.0,0.8950749464668094,0.9935760171306209,1.4197002141327624
2014,antetgi01,19,465,0.521,0.27699999999999997,0.742,18.8,8.3,4.1,1.2021505376344086,1.346236559139785,2.6408602150537632
2014,anticpe01,31,113,0.392,0.314,0.73,6.3,3.5,0.9,0.3274336283185841,0.23008849557522124,0.9203539823008849
2014,babbch01,23,14,0.267,0.222,0.4242836158192093,1.6,1.2,0.2,0.42857142857142855,0.0,0.21428571428571427
2014,bennean01,20,151,0.392,0.261,0.67,4.4,3.1,0.5,0.3841059602649007,0.17880794701986755,0.6556291390728477
2014,blueva01,21,10,0.308,0.154,0.33299999999999996,3.0,1.3,1.2,0.4,0.0,1.1
2014,brownlo01,23,103,0.364,0.17,0.7070000000000001,2.8,1.5,1.8,0.5922330097087378,0.14563106796116504,0.7184466019417476
2014,bullore01,22,272,0.434,0.392,0.828,6.8,2.1,1.1,0.49264705882352944,0.12867647058823528,0.5551470588235294
2014,burketr01,21,361,0.408,0.34,0.8,10.9,2.1,3.6,0.5817174515235457,0.11911357340720222,1.3157894736842106
2014,buyckdw01,24,49,0.402,0.37,0.883,6.3,1.6,1.7,0.6122448979591837,0.04081632653061224,1.2448979591836735
2014,calatni01,24,129,0.441,0.28800000000000003,0.581,4.6,1.9,2.7,1.0,0.10077519379844961,1.255813953488372
2014,caldwke01,20,470,0.41200000000000003,0.345,0.799,11.9,3.3,1.6,1.1617021276595745,0.18723404255319148,1.0106382978723405
2014,canaais01,22,235,0.371,0.35100000000000003,0.836,8.1,1.9,1.9,0.6170212765957447,0.09787234042553192,1.102127659574468
2014,cartemi01,22,315,0.401,0.251,0.7020000000000001,10.9,4.5,4.6,1.3428571428571427,0.5555555555555556,2.511111111111111
2014,chrisdi01,27,31,0.355,0.29,0.75,2.3,1.2,0.3,0.06451612903225806,0.0967741935483871,0.1935483870967742
2014,clarkia01,22,330,0.439,0.34,0.804,5.6,1.3,1.2,0.3878787878787879,0.13333333333333333,0.7151515151515152
2014,covinro01,23,326,0.402,0.36,0.813,12.7,5.5,1.6,1.6625766871165644,0.7944785276073619,1.7668711656441718
2014,crabbal01,21,344,0.429,0.39299999999999996,0.835,9.5,2.9,1.2,0.6046511627906976,0.29069767441860467,0.7790697674418605
2014,curryse01,23,192,0.467,0.439,0.845,9.3,1.9,1.7,0.7239583333333334,0.11458333333333333,0.984375
2014,danietr01,22,292,0.402,0.4,0.816,7.0,1.3,0.6,0.3047945205479452,0.06164383561643835,0.5993150684931506
2014,datomlu01,26,55,0.414,0.316,0.818,3.4,1.4,0.4,0.14545454545454545,0.14545454545454545,0.36363636363636365
2014,daviebr01,22,78,0.41100000000000003,0.22699999999999998,0.644,3.7,2.5,0.7,0.5384615384615384,0.19230769230769232,0.8205128205128205
2014,dedmode01,24,350,0.5329999999999999,0.37,0.7240000000000001,6.5,6.0,0.7,0.5457142857142857,0.86,0.9485714285714286
2014,dellama01,23,377,0.392,0.381,0.835,6.0,1.9,3.7,0.4827586206896552,0.04774535809018567,1.2917771883289124
2014,dienggo01,24,452,0.505,0.332,0.79,8.0,6.2,1.4,0.831858407079646,0.9889380530973452,1.2013274336283186
2014,edwarsh01,26,2,0.33299999999999996,0.4242836158192093,0.4242836158192093,1.0,1.0,0.0,0.0,0.0,0.5
2014,favervi01,25,37,0.435,0.3,0.649,4.4,3.5,0.4,0.3783783783783784,0.7297297297297297,1.1081081081081081
2014,felixca01,23,7,0.5,0.4,0.75,2.7,0.9,0.6,0.0,0.0,0.5714285714285714
2014,frankja01,22,24,0.415,0.462,1.0,1.8,1.0,0.4,0.16666666666666666,0.125,0.5833333333333334
2014,goberru01,21,406,0.629,0.0,0.631,11.1,10.5,1.3,0.6798029556650246,2.2044334975369457,1.5788177339901477
2014,goodwar01,19,165,0.429,0.23600000000000002,0.7,6.3,2.0,1.2,0.41818181818181815,0.23030303030303031,1.2484848484848485
2014,gutiejo01,25,47,0.5,0.17600000000000002,0.778,2.9,1.1,1.5,0.40425531914893614,0.02127659574468085,0.6808510638297872
2014,hamilju01,23,113,0.46399999999999997,0.309,0.7979999999999999,6.1,3.6,0.8,0.5398230088495575,0.6460176991150443,0.6460176991150443
2014,hardati02,21,403,0.418,0.34299999999999997,0.816,13.1,2.6,1.8,0.6352357320099256,0.1513647642679901,1.1290322580645162
2014,harriel01,24,2,0.0,0.4242836158192093,0.4242836158192093,0.0,0.5,0.5,0.5,0.0,0.0
2014,hillso01,22,305,0.395,0.32899999999999996,0.809,5.9,3.3,1.5,0.6885245901639344,0.24262295081967214,0.9278688524590164
2014,hopsosc01,24,3,0.0,0.0,0.5,0.7,0.0,0.7,0.3333333333333333,0.0,0.3333333333333333
2014,hummero01,24,98,0.418,0.34299999999999997,0.867,3.9,2.7,0.5,0.32653061224489793,0.11224489795918367,0.2857142857142857
2014,karasse01,20,95,0.395,0.282,0.8420000000000001,3.0,1.5,0.9,0.3368421052631579,0.042105263157894736,0.6
2014,kellyry01,22,163,0.37799999999999995,0.316,0.797,6.0,3.1,1.3,0.48466257668711654,0.5153374233128835,0.6503067484662577
2014,kuzmiog01,23,37,0.52,0.4242836158192093,0.6,0.9,1.0,0.2,0.13513513513513514,0.13513513513513514,0.40540540540540543
2014,larkish01,21,256,0.42200000000000004,0.336,0.777,5.5,1.9,2.9,0.94921875,0.09375,1.17578125
2014,ledori01,21,28,0.336,0.371,0.769,3.9,1.4,0.8,0.25,0.03571428571428571,1.0
2014,lenal01,20,412,0.48700000000000004,0.349,0.695,7.9,6.3,0.8,0.4077669902912621,1.0024271844660195,1.266990291262136
2014,mccalra01,22,154,0.408,0.335,0.711,6.0,2.0,2.4,0.512987012987013,0.17532467532467533,0.961038961038961
2014,mccolcj01,22,411,0.455,0.401,0.8390000000000001,17.8,3.1,2.9,0.8710462287104623,0.3357664233576642,1.7226277372262773
2014,mclembe01,20,368,0.41700000000000004,0.353,0.7829999999999999,8.8,2.5,1.1,0.6711956521739131,0.19293478260869565,1.252717391304348
2014,mekelga01,25,35,0.311,0.217,0.667,2.3,0.8,2.2,0.17142857142857143,0.02857142857142857,0.9428571428571428
2014,mitchto03,24,3,0.6,0.0,0.4242836158192093,2.0,0.3,0.3,0.3333333333333333,0.0,0.0
2014,mitchto02,21,21,0.41700000000000004,1.0,0.579,1.0,1.2,0.1,0.2857142857142857,0.14285714285714285,0.19047619047619047
2014,muhamsh01,21,278,0.473,0.319,0.7509999999999999,9.0,2.8,0.5,0.29136690647482016,0.08633093525179857,0.658273381294964
2014,murpher01,23,24,0.231,0.0,0.4242836158192093,0.3,0.3,0.1,0.0,0.16666666666666666,0.08333333333333333
2014,murryto01,24,56,0.433,0.41700000000000004,0.61,2.6,0.8,0.9,0.35714285714285715,0.017857142857142856,0.6785714285714286
2014,muscami01,22,307,0.46799999999999997,0.365,0.841,5.7,3.3,0.9,0.3745928338762215,0.5276872964169381,0.6677524429967426
2014,nedovne01,22,24,0.205,0.16699999999999998,0.875,1.1,0.6,0.5,0.0,0.041666666666666664,0.5416666666666666
2014,nunnaja01,23,28,0.33799999999999997,0.32,0.769,2.9,0.9,0.5,0.25,0.07142857142857142,0.2857142857142857
2014,oladivi01,21,402,0.44299999999999995,0.35200000000000004,0.7929999999999999,17.5,4.6,4.0,1.691542288557214,0.49502487562189057,2.5696517412935322
2014,olynyke01,22,433,0.478,0.36700000000000005,0.765,9.9,4.9,1.9,0.7136258660508084,0.4618937644341801,1.466512702078522
2014,onuakar01,26,19,0.652,0.4242836158192093,0.4,1.8,1.8,0.5,0.05263157894736842,0.21052631578947367,0.2631578947368421
2014,plumlma01,23,471,0.57,0.07400000000000001,0.565,8.5,6.3,2.2,0.7770700636942676,0.9596602972399151,1.4861995753715498
2014,porteot01,20,399,0.483,0.405,0.7929999999999999,11.0,5.0,1.5,1.1804511278195489,0.44360902255639095,0.8020050125313283
2014,pressph01,22,148,0.341,0.254,0.63,3.2,1.5,2.9,0.7837837837837838,0.10135135135135136,1.087837837837838
2014,radulmi01,26,53,0.53,0.4242836158192093,0.825,3.6,2.1,0.4,0.1509433962264151,0.24528301886792453,0.5660377358490566
2014,ricegl02,23,16,0.26899999999999996,0.25,0.6920000000000001,2.7,1.5,0.6,0.375,0.0625,0.6875
2014,roberan03,22,295,0.48200000000000004,0.257,0.467,4.6,4.0,0.9,0.8949152542372881,0.6610169491525424,0.6135593220338983
2014,schrode01,20,431,0.43,0.325,0.825,13.4,2.7,4.6,0.8051044083526682,0.10904872389791183,2.336426914153132
2014,sivape01,23,24,0.316,0.28,0.733,2.3,0.6,1.4,0.375,0.041666666666666664,0.75
2014,smithch05,26,2,0.42428361581920937,0.4242836158192093,0.4242836158192093,0.0,0.0,0.0,0.0,0.0,0.0
2014,snellto01,22,442,0.425,0.382,0.8190000000000001,6.2,2.4,1.0,0.4638009049773756,0.2330316742081448,0.583710407239819
2014,southja01,23,4,0.33299999999999996,0.5,0.5,3.5,2.0,0.0,0.25,0.5,0.25
2014,stephdj01,23,4,0.444,0.4242836158192093,1.0,2.3,1.3,0.0,0.25,0.0,0.25
2014,thomaad01,20,6,0.429,0.2,1.0,2.3,0.5,0.5,0.0,0.0,0.16666666666666666
2014,thompho01,22,265,0.413,0.386,0.7070000000000001,7.7,3.1,1.1,0.6264150943396226,0.25660377358490566,0.8037735849056604
2014,wareca01,24,9,0.429,0.33299999999999996,0.833,5.3,1.0,1.1,0.8888888888888888,0.0,0.5555555555555556
2014,whitero03,22,3,0.0,0.4242836158192093,0.4242836158192093,0.0,0.0,0.0,0.0,0.0,0.0
2014,witheje01,23,206,0.525,0.14300000000000002,0.716,3.2,2.5,0.3,0.27184466019417475,0.7572815533980582,0.36893203883495146
2014,woltena01,22,84,0.423,0.261,0.635,5.5,2.2,2.5,0.5119047619047619,0.20238095238095238,0.8333333333333334
2014,zelleco01,21,361,0.511,0.263,0.74,8.2,5.8,1.4,0.6786703601108033,0.7562326869806094,1.0443213296398892
2013,acyqu01,22,337,0.444,0.35,0.759,4.9,3.5,0.6,0.41543026706231456,0.40059347181008903,0.6498516320474778
2013,akognjo01,26,3,0.5,0.5,0.4242836158192093,1.7,0.3,0.3,0.0,0.0,0.0
2013,barneha02,20,540,0.446,0.374,0.795,13.6,4.9,1.5,0.7092592592592593,0.19444444444444445,1.1685185185185185
2013,bartowi01,22,438,0.431,0.341,0.7879999999999999,10.5,3.9,2.4,0.7077625570776256,0.4018264840182648,1.3447488584474885
2013,baynear01,26,427,0.498,0.281,0.8079999999999999,5.4,4.4,0.7,0.21311475409836064,0.4894613583138173,0.8173302107728337
2013,bazemke01,23,483,0.419,0.35200000000000004,0.7190000000000001,8.7,3.1,1.9,1.0144927536231885,0.4699792960662526,1.4720496894409938
2013,bealbr01,19,488,0.452,0.384,0.7979999999999999,19.8,3.9,3.7,1.1290983606557377,0.39139344262295084,2.1454918032786887
2013,beverpa01,24,380,0.41200000000000003,0.38,0.77,9.0,4.3,3.5,1.1894736842105262,0.4368421052631579,1.3
2013,clavevi01,24,80,0.39799999999999996,0.293,0.585,3.2,2.2,0.7,0.375,0.2,0.725
2013,copelch01,28,171,0.42700000000000005,0.365,0.752,5.8,1.6,0.6,0.1871345029239766,0.17543859649122806,0.7543859649122807
2013,crowdja01,22,543,0.423,0.33899999999999997,0.778,9.5,3.9,1.4,0.9594843462246777,0.31860036832412525,0.848987108655617
2013,cunnija01,21,84,0.34700000000000003,0.306,0.674,2.3,0.7,0.5,0.25,0.023809523809523808,0.38095238095238093
2013,davisan02,19,466,0.517,0.314,0.795,23.7,10.5,2.1,1.371244635193133,2.4055793991416308,1.8648068669527897
2013,decolna01,25,119,0.429,0.363,0.835,3.8,1.8,1.7,0.5294117647058824,0.10084033613445378,0.9747899159663865
2013,drumman01,19,542,0.5429999999999999,0.147,0.44799999999999995,14.1,13.7,1.2,1.3394833948339484,1.5590405904059041,1.7878228782287824
2013,engliki01,24,41,0.375,0.28,0.7240000000000001,2.9,0.9,0.6,0.3902439024390244,0.07317073170731707,0.4634146341463415
2013,ezelife01,23,170,0.513,0.4242836158192093,0.557,4.2,4.3,0.4,0.2823529411764706,0.9764705882352941,0.7823529411764706
2013,fournev01,20,457,0.446,0.371,0.805,13.5,2.8,2.5,0.8161925601750547,0.0962800875273523,1.612691466083151
2013,freeljo01,25,151,0.45899999999999996,0.0,0.728,3.2,3.4,0.4,0.2119205298013245,0.3708609271523179,0.4900662251655629
2013,garredi02,24,90,0.373,0.35100000000000003,0.682,3.2,1.2,1.7,0.5666666666666667,0.05555555555555555,1.011111111111111
2013,greendr01,22,533,0.439,0.32299999999999995,0.706,9.1,6.9,4.9,1.3696060037523452,1.0806754221388368,2.0431519699812384
2013,hansbbe01,25,28,0.33299999999999996,0.261,0.778,2.0,0.6,0.8,0.25,0.07142857142857142,0.6428571428571429
2013,harklma01,19,475,0.47600000000000003,0.32299999999999995,0.614,7.3,3.7,0.9,0.9810526315789474,0.6778947368421052,0.8736842105263158
2013,hensojo01,22,405,0.539,0.273,0.5720000000000001,7.8,5.4,1.1,0.4617283950617284,1.4814814814814814,1.1358024691358024
2013,holidju01,23,357,0.39,0.349,0.8320000000000001,8.1,2.8,1.5,0.9551820728291317,0.37815126050420167,0.9523809523809523
2013,jamesbe01,27,92,0.49700000000000005,0.0,0.68,2.2,2.3,0.1,0.18478260869565216,0.6630434782608695,0.3695652173913043
2013,jenkijo01,21,171,0.441,0.36700000000000005,0.847,5.0,1.5,0.8,0.18128654970760233,0.08187134502923976,0.5555555555555556
2013,johnsch04,22,147,0.392,0.307,0.835,4.4,2.0,0.6,0.6054421768707483,0.2108843537414966,0.54421768707483
2013,johnsor01,23,103,0.358,0.311,0.727,3.2,1.7,0.7,0.1941747572815534,0.13592233009708737,0.46601941747572817
2013,johnsda03,23,7,0.0,0.0,0.0,0.0,0.9,0.3,0.14285714285714285,0.0,0.2857142857142857
2013,jonesde01,22,63,0.436,0.257,0.667,3.7,1.7,0.3,0.30158730158730157,0.3492063492063492,0.47619047619047616
2013,joneske01,23,32,0.402,0.4242836158192093,0.6,3.0,2.4,0.3,0.28125,0.15625,0.25
2013,jonespe01,21,143,0.42,0.293,0.66,3.4,1.8,0.4,0.2517482517482518,0.23076923076923078,0.4195804195804196
2013,joneste01,21,234,0.501,0.297,0.621,10.4,5.7,1.0,0.6239316239316239,1.1538461538461537,0.9358974358974359
2013,josepkr01,24,10,0.14300000000000002,0.0,0.625,0.9,0.7,0.1,0.3,0.0,0.2
2013,kiddgmi01,19,421,0.47700000000000004,0.27699999999999997,0.7140000000000001,8.8,5.6,1.2,0.6983372921615202,0.7078384798099763,0.9121140142517815
2013,kravtvi01,25,45,0.672,0.4242836158192093,0.33299999999999996,2.2,1.4,0.2,0.1111111111111111,0.2222222222222222,0.4444444444444444
2013,lambdo01,21,100,0.381,0.39399999999999996,0.7,3.5,1.0,0.8,0.24,0.01,0.53
2013,lambje01,20,435,0.44299999999999995,0.33899999999999997,0.853,10.2,3.7,1.5,0.6827586206896552,0.3471264367816092,0.8206896551724138
2013,leoname01,20,393,0.479,0.385,0.828,5.6,3.7,0.9,0.17557251908396945,0.28498727735368956,0.6819338422391857
2013,lillada01,22,549,0.434,0.368,0.889,23.5,4.2,6.3,0.970856102003643,0.3114754098360656,2.759562841530055
2013,machasc01,22,10,0.583,0.5,1.0,1.8,0.1,0.9,0.3,0.0,0.8
2013,marshke01,21,160,0.39899999999999997,0.37,0.611,5.0,1.6,4.9,0.66875,0.0625,1.78125
2013,melofa01,22,6,0.5,0.4242836158192093,0.25,1.2,0.5,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666
2013,middlkh01,21,455,0.451,0.38799999999999996,0.87,15.7,4.4,3.2,1.298901098901099,0.1956043956043956,1.8835164835164835
2013,milleda01,22,253,0.418,0.382,0.83,6.0,1.7,1.4,0.43478260869565216,0.24110671936758893,0.6442687747035574
2013,millequ01,20,69,0.35,0.292,0.706,4.3,2.4,0.5,0.43478260869565216,0.5362318840579711,0.782608695652174
2013,motiedo01,22,251,0.469,0.3,0.597,7.3,3.8,1.1,0.4701195219123506,0.32669322709163345,1.1434262948207172
2013,moultar01,22,59,0.547,0.4242836158192093,0.667,3.6,3.1,0.2,0.423728813559322,0.23728813559322035,0.4406779661016949
2013,murphke01,22,17,0.25,0.2,0.4242836158192093,0.9,0.2,0.1,0.058823529411764705,0.0,0.17647058823529413
2013,nichoan01,23,285,0.467,0.321,0.773,6.0,3.0,0.4,0.2596491228070175,0.3333333333333333,0.743859649122807
2013,oquinky01,22,443,0.518,0.209,0.748,5.6,4.6,1.3,0.4108352144469526,0.9683972911963883,0.9887133182844243
2013,ohlbrti01,24,3,0.33299999999999996,0.4242836158192093,1.0,1.0,0.3,0.3,0.3333333333333333,0.0,1.3333333333333333
2013,plumlmi01,24,346,0.542,0.4242836158192093,0.5429999999999999,4.9,4.5,0.5,0.4421965317919075,0.7398843930635838,0.8901734104046243
2013,prigipa01,35,270,0.425,0.379,0.872,3.5,1.9,2.8,0.9925925925925926,0.022222222222222223,0.9518518518518518
2013,riverau01,20,484,0.41700000000000004,0.34700000000000003,0.637,9.2,2.0,2.4,0.6942148760330579,0.1859504132231405,1.1756198347107438
2013,roberbr01,27,314,0.41100000000000003,0.35600000000000004,0.9079999999999999,6.6,1.3,2.3,0.42038216560509556,0.06050955414012739,0.8662420382165605
2013,robinth01,21,313,0.47,0.0,0.505,4.9,4.8,0.6,0.5143769968051118,0.3546325878594249,1.0191693290734825
2013,rosste01,21,492,0.423,0.374,0.8190000000000001,10.5,2.8,1.1,0.8130081300813008,0.3333333333333333,0.8902439024390244
2013,sacrero01,23,189,0.436,0.0,0.6709999999999999,4.2,3.1,0.7,0.2962962962962963,0.582010582010582,0.5396825396825397
2013,scottmi01,24,436,0.46399999999999997,0.364,0.755,7.1,3.1,0.9,0.31422018348623854,0.12614678899082568,0.7155963302752294
2013,shengto01,21,45,0.451,0.125,0.5,1.3,0.9,0.4,0.13333333333333333,0.044444444444444446,0.5111111111111111
2013,shvedal01,24,182,0.369,0.306,0.762,7.4,2.0,2.5,0.6043956043956044,0.2692307692307692,1.335164835164835
2013,simshe01,22,135,0.47100000000000003,0.174,0.767,7.6,5.0,1.0,0.562962962962963,0.4740740740740741,1.1333333333333333
2013,singlky01,24,356,0.418,0.36200000000000004,0.7859999999999999,6.5,2.9,0.8,0.5702247191011236,0.3089887640449438,0.7808988764044944
2013,sullija01,20,269,0.436,0.272,0.723,10.8,7.5,1.8,0.6691449814126395,0.5985130111524164,1.2342007434944238
2013,tayloje03,23,132,0.409,0.319,0.665,6.1,2.0,0.8,0.5454545454545454,0.1590909090909091,0.696969696969697
2013,tayloty01,22,61,0.354,0.36,0.684,2.9,0.5,0.9,0.4098360655737705,0.01639344262295082,0.9180327868852459
2013,teaguma01,19,91,0.34299999999999997,0.222,0.6609999999999999,2.4,1.0,1.5,0.25274725274725274,0.13186813186813187,0.8461538461538461
2013,teletmi01,27,324,0.406,0.371,0.755,8.1,3.2,0.8,0.32098765432098764,0.25308641975308643,0.7870370370370371
2013,valanjo01,20,489,0.5579999999999999,0.35700000000000004,0.7859999999999999,12.1,8.5,0.8,0.37627811860940696,1.0408997955010224,1.5030674846625767
2013,varnaja01,24,37,0.5820000000000001,0.4242836158192093,0.518,2.9,1.9,0.4,0.2972972972972973,0.8378378378378378,0.43243243243243246
2013,waitedi01,21,409,0.41200000000000003,0.34700000000000003,0.6920000000000001,13.2,2.7,2.8,0.9462102689486552,0.2616136919315403,1.821515892420538
2013,waynsma01,21,29,0.3,0.226,0.895,2.7,0.3,1.0,0.27586206896551724,0.0,0.5172413793103449
2013,wrighch02,23,3,0.5,0.4242836158192093,0.4242836158192093,0.7,0.0,0.0,0.0,0.0,0.3333333333333333
2013,wroteto01,19,145,0.413,0.231,0.647,11.1,2.5,3.0,0.9448275862068966,0.19310344827586207,2.586206896551724
2013,zellelu01,25,16,0.34600000000000003,0.2,0.4242836158192093,1.2,0.6,0.2,0.0,0.0,0.0
2013,zellety01,23,412,0.509,0.28600000000000003,0.764,7.0,4.4,0.9,0.2524271844660194,0.5849514563106796,0.8446601941747572
2012,allenla01,22,388,0.47100000000000003,0.133,0.682,4.8,4.8,1.0,0.30927835051546393,0.5515463917525774,0.6623711340206185
2012,ayongu01,26,135,0.536,0.0,0.504,4.7,4.4,1.3,0.7407407407407407,0.5407407407407407,0.9037037037037037
2012,bensoke02,23,3,0.0,0.4242836158192093,0.4242836158192093,0.0,1.0,0.0,0.0,0.0,0.0
2012,biyombi01,19,583,0.517,0.0,0.5710000000000001,4.9,6.3,0.5,0.2555746140651801,1.3773584905660377,0.9073756432246999
2012,brookma01,23,200,0.447,0.345,0.7509999999999999,8.0,2.1,1.4,0.6,0.21,1.24
2012,burksal01,20,429,0.423,0.355,0.7709999999999999,9.5,3.0,1.7,0.6060606060606061,0.17482517482517482,1.2517482517482517
2012,butleji01,22,523,0.45399999999999996,0.341,0.835,16.7,4.9,3.5,1.5717017208413002,0.47036328871892924,1.462715105162524
2012,byarsde01,27,2,0.273,0.0,1.0,5.0,5.5,0.5,1.0,0.0,0.0
2012,coleno01,23,360,0.40700000000000003,0.324,0.743,7.0,2.0,2.7,0.7777777777777778,0.09444444444444444,1.4361111111111111
2012,dawsoer01,27,4,0.583,0.4242836158192093,0.5,3.8,2.5,0.0,0.25,0.5,0.75
2012,dentmju01,26,8,0.33299999999999996,0.14300000000000002,0.667,3.3,1.0,1.3,0.25,0.0,0.875
2012,dysonje01,24,9,0.396,0.125,0.778,7.4,2.1,2.0,1.2222222222222223,0.2222222222222222,2.2222222222222223
2012,farieke01,22,478,0.546,0.222,0.654,11.4,8.1,1.0,0.7343096234309623,0.8200836820083682,1.3096234309623431
2012,footeje01,24,4,0.33299999999999996,0.4242836158192093,0.4242836158192093,1.0,1.5,0.0,0.0,0.25,0.5
2012,fortsco01,23,10,0.344,0.231,0.667,3.5,1.5,1.0,0.3,0.0,1.0
2012,fredeji01,22,241,0.409,0.37200000000000005,0.879,6.0,1.0,1.4,0.3900414937759336,0.04564315352697095,0.9253112033195021
2012,gladnmi01,25,26,0.424,0.4242836158192093,0.5,2.2,2.2,0.2,0.15384615384615385,0.7692307692307693,0.2692307692307692
2012,goudean01,23,49,0.39299999999999996,0.345,0.875,4.0,0.7,0.5,0.20408163265306123,0.04081632653061224,0.5714285714285714
2012,hamiljo02,21,151,0.408,0.35700000000000004,0.67,5.9,2.8,0.8,0.48344370860927155,0.2251655629139073,0.6754966887417219
2012,harpeju01,22,22,0.34,0.276,0.33299999999999996,2.0,0.8,0.2,0.13636363636363635,0.13636363636363635,0.5454545454545454
2012,harrejo01,22,75,0.43799999999999994,0.34700000000000003,0.629,3.5,3.0,0.3,0.4,0.48,0.44
2012,harrite01,24,42,0.3,0.17,0.677,2.3,1.8,0.8,0.2619047619047619,0.11904761904761904,1.0
2012,harrito02,19,546,0.47100000000000003,0.364,0.8220000000000001,15.4,6.0,1.9,0.7362637362637363,0.47985347985347987,1.3736263736263736
2012,higgico01,22,44,0.324,0.2,0.6940000000000001,3.7,0.9,0.9,0.18181818181818182,0.13636363636363635,0.8863636363636364
2012,hobsoda01,24,5,0.154,0.0,0.4242836158192093,0.8,0.6,1.2,0.0,0.0,0.4
